Date,Open,High,Low,Close,DMA7,DMA15,DMA50,DMA100,DMA200
3-Oct-11,16255.97,16255.97,16056.33,16151.45,16385.17,16606.34,17106.35,17705.96,18307.06
4-Oct-11,16081.77,16202.38,15745.43,15864.86,16355.21,16582.99,17062.35,17681.63,18287.49
5-Oct-11,15967.72,16044.91,15760.53,15792.41,16312.76,16542.82,17015.33,17656.92,18268.31
7-Oct-11,16222.49,16347.48,16148.97,16232.54,16275.8,16481.67,16963.91,17629.53,18250.23
10-Oct-11,16270.07,16595.93,16230.77,16557.23,16234.16,16438.74,16905.31,17608.4,18233.66
11-Oct-11,16668.15,16774.12,16510.71,16536.47,16250.05,16413.63,16852.53,17592.6,18216.13
12-Oct-11,16660.43,16987.06,16608.57,16958.39,16226.96,16399.71,16813.31,17577.1,18200.92
13-Oct-11,17048,17084.07,16854.03,16883.92,16299.05,16390.31,16775.4,17565.27,18185.5
14-Oct-11,16836.83,17112.45,16828.45,17082.69,16403.69,16378.23,16750.38,17550.85,18170.62
17-Oct-11,17176.05,17188.55,16928.38,17025.09,16577.66,16426.33,16724.11,17541.75,18155.67
18-Oct-11,16817.38,16824.76,16669.04,16748.29,16753.76,16483.87,16699.48,17531.88,18139.37
19-Oct-11,16883.36,17106.99,16874.34,17085.34,16827.44,16530.35,16677.78,17520.89,18123.6
20-Oct-11,16911.85,16962.06,16744.99,16936.89,16902.88,16567.77,16653.94,17511.3,18106.42
21-Oct-11,16975.79,17032.32,16752.21,16785.64,16960.09,16600.49,16641.78,17498,18087.9
24-Oct-11,17011.06,17104.88,16898.6,16939.28,16935.41,16606.33,16634.4,17483.54,18069.88
25-Oct-11,17012.79,17322.13,16900.26,17254.86,16943.32,16638.7,16630.31,17467.9,18053.74
26-Oct-11,17336.34,17350.49,17273.52,17288.83,16967.91,16712.26,16631.94,17454.36,18038.75
28-Oct-11,17671.86,17908.13,17671.86,17804.8,17005.59,16807.19,16634.42,17442.31,18026.91
31-Oct-11,17806.21,17813.11,17668.27,17705.01,17156.52,16941.35,16639.01,17436.59,18017.03
1-Nov-11,17540.55,17661.78,17422.47,17480.83,17245.04,17039.52,16658.32,17429.44,18008.35
2-Nov-11,17347.7,17615.92,17337.65,17464.85,17322.75,17101.09,16677.8,17419.29,17999.74
3-Nov-11,17430.69,17527.1,17278.03,17481.93,17419.78,17162.98,16690.6,17410,17989.53
4-Nov-11,17674.7,17702.26,17474.39,17562.61,17497.3,17197.88,16710.5,17400.97,17981.47
8-Nov-11,17593.67,17632.23,17455.22,17569.53,17541.27,17243.13,16737.3,17393.91,17975.05
9-Nov-11,17641.98,17658.34,17331.23,17362.1,17581.37,17275.59,16761.72,17386.94,17967.48
11-Nov-11,17187.89,17279.23,17096.84,17192.82,17518.12,17298.05,16783.14,17377.48,17958.03
14-Nov-11,17348.52,17391.99,17094.43,17118.74,17444.95,17327.69,16804.69,17368.08,17948.78
15-Nov-11,17081.62,17172.09,16837.56,16882.67,17393.23,17329.91,16825.62,17359.41,17938.02
16-Nov-11,16872.3,16878.3,16641.65,16775.87,17310.06,17326.3,16851.01,17349.53,17926.91
17-Nov-11,16754.68,16807.15,16408.5,16461.71,17209.19,17325.65,16860.34,17342.22,17913.53
18-Nov-11,16387.7,16396.69,16164.99,16371.51,17051.92,17293.81,16862.32,17331.24,17900.61
21-Nov-11,16297.03,16297.03,15900.3,15946.1,16880.77,17234.92,16855.13,17319.45,17886.99
22-Nov-11,15995.69,16212.95,15970.11,16065.42,16678.49,17145.41,16848.29,17301.63,17875.39
23-Nov-11,15969.6,15969.6,15478.69,15699.97,16517.43,17029.45,16829.96,17279.88,17862.32
24-Nov-11,15715.81,15901.3,15479.97,15858.49,16314.75,16895.78,16809.97,17252.76,17851.55
25-Nov-11,15781.25,15891.05,15645.78,15695.43,16168.44,16787.62,16780.65,17226.42,17839.64
28-Nov-11,15890.8,16186.68,15888.28,16167.13,16014.09,16669.66,16760.49,17196.43,17828.28
29-Nov-11,16210.37,16210.37,15952.54,16008.34,15972.01,16582.01,16744.36,17169.65,17818.33
30-Nov-11,15868.96,16179.56,15849.57,16123.46,15920.13,16478.39,16738.35,17142.1,17808.81
1-Dec-11,16555.93,16718.11,16430.61,16483.45,15945.46,16381.98,16724.33,17115.19,17802.38
2-Dec-11,16493.98,16888.84,16428.66,16846.83,16005.18,16323.41,16709.27,17092.58,17798.67
5-Dec-11,16812.3,16863.1,16691.21,16805.33,16169.02,16300.34,16700.26,17073.78,17795.4
7-Dec-11,16830.04,17003.71,16781.62,16877.06,16304.28,16279.45,16702.29,17051.05,17791.16
8-Dec-11,16819.74,16847.82,16421.55,16488.24,16473.09,16279.07,16696.41,17031.24,17782.63
9-Dec-11,16258.44,16382.57,16142.32,16213.46,16518.96,16259.9,16692.65,17008.91,17772.38
12-Dec-11,16354.96,16360.32,15839.96,15870.35,16548.26,16243.35,16695.19,16986.93,17760.29
13-Dec-11,15778.62,16079.38,15771.59,16002.51,16512.1,16209.94,16696.22,16959.67,17747.83
14-Dec-11,15963.75,16133.41,15855.12,15881.14,16443.4,16213.7,16692.6,16933.51,17736.24
15-Dec-11,15739.05,15908.02,15596.22,15836.47,16305.44,16201.41,16682.17,16906.7,17723.29
16-Dec-11,15868.78,16068.9,15425.2,15491.35,16167.03,16210.51,16670.87,16880,17709.34
19-Dec-11,15440.1,15440.1,15190.74,15379.34,15969.07,16186.04,16653.64,16848.37,17695.41
20-Dec-11,15436.12,15448.13,15135.86,15175.08,15810.66,16164.96,16634.39,16817.14,17683.19
21-Dec-11,15487.75,15727.31,15377.04,15685.21,15662.32,16098.83,16618.95,16784.53,17673.16
22-Dec-11,15546.66,15834.63,15472.7,15813.36,15635.87,16077.29,16605.16,16754.16,17663.16
23-Dec-11,15863.43,15911.23,15671.28,15738.7,15608.85,16056.61,16603.01,16723.58,17649.69
26-Dec-11,15782.17,15998.44,15761.18,15970.75,15588.5,16006.96,16594.63,16695.79,17637.16
27-Dec-11,15983.98,16049.12,15799.63,15873.95,15607.68,15948.56,16578.26,16671.17,17624.16
28-Dec-11,15854.36,15887.8,15666.46,15727.85,15662.34,15886.46,16566.94,16647.82,17611.75
29-Dec-11,15658.94,15724.6,15515.44,15543.93,15712.13,15809.85,16545.25,16623.12,17597.34
30-Dec-11,15583.55,15694.05,15406.93,15454.92,15764.82,15746.9,16522.13,16595.42,17582.34
2-Jan-12,15534.67,15542.85,15358.02,15517.92,15731.92,15696.33,16491.36,16568.87,17568.36
3-Jan-12,15640.56,15970.31,15640.56,15939.36,15689.72,15672.83,16459.95,16544.64,17557.24
4-Jan-12,15967.49,16004.69,15822.32,15882.64,15718.38,15668.62,16435.35,16527.1,17544.52
5-Jan-12,15893.07,15980.17,15809.31,15857.08,15705.8,15668.72,16412.43,16512.87,17533.03
6-Jan-12,15789.08,16001.31,15664.91,15867.73,15703.39,15670.1,16391.34,16501.54,17520.63
7-Jan-12,15893.3,15900.3,15835.29,15848.8,15723.37,15695.19,16372.77,16491.64,17509.19
9-Jan-12,15840.22,15871.51,15678.3,15814.72,15766.92,15726.49,16351.34,16478.82,17498.92
10-Jan-12,15898.32,16180.97,15898.32,16165.09,15818.32,15769.13,16323.22,16466.37,17490.59
11-Jan-12,16222.37,16244.7,16127.77,16175.86,15910.77,15801.12,16293.74,16459.63,17481.57
12-Jan-12,16117.19,16178.58,15962.59,16037.51,15944.56,15825.29,16260.94,16454.08,17470.78
13-Jan-12,16144.57,16257.34,16049.78,16154.62,15966.68,15845.21,16230.36,16446.05,17459.86
16-Jan-12,16086.74,16214.36,16037.6,16189.36,16009.19,15857.47,16201.49,16442.89,17446.79
17-Jan-12,16270.87,16501.38,16270.87,16466.05,16055.14,15878.49,16175.29,16443.37,17434.47
18-Jan-12,16502.42,16517.96,16384.48,16451.47,16143.32,15927.71,16149.44,16444.61,17421.19
19-Jan-12,16573.87,16662.06,16572.1,16643.74,16234.28,15988.21,16127.51,16444.14,17408.02
20-Jan-12,16745.01,16788.48,16611.71,16739.01,16302.66,16067.46,16105.15,16447.73,17394.56
23-Jan-12,16667.02,16784,16659.32,16751.73,16383.11,16148.87,16090.78,16453.66,17381.28
24-Jan-12,16806.72,17050.32,16770.01,16995.77,16485.14,16203.03,16081.7,16462.69,17367.82
25-Jan-12,17068.85,17130.24,17016.69,17077.18,16605.3,16277.24,16074.36,16468.48,17354.83
27-Jan-12,17201.33,17258.97,17106.57,17233.98,16732.14,16358.58,16076.62,16472.49,17343
30-Jan-12,17138.04,17138.04,16828.33,16863.3,16841.84,16449.66,16082.65,16476.61,17329.43
31-Jan-12,16965.58,17238.99,16965.58,17193.55,16900.67,16517.29,16098.1,16478.11,17318.2
1-Feb-12,17179.64,17327.21,17061.55,17300.58,16979.22,16609.21,16107.93,16481.42,17308.43
2-Feb-12,17438.07,17504.25,17308.28,17431.85,17059.44,16684.91,16132.88,16483.77,17297.17
3-Feb-12,17444.25,17630.53,17382.7,17604.96,17156.6,16768.65,16157.58,16486.44,17288.3
6-Feb-12,17741.91,17829.72,17595.1,17707.31,17243.63,16873.14,16192.22,16493.82,17281.42
7-Feb-12,17813.74,17832.04,17582.49,17622.45,17333.65,16976.66,16227.15,16505.87,17273.96
8-Feb-12,17631.69,17809.21,17579.59,17707.32,17389.14,17072.2,16267.39,16517.42,17265.18
9-Feb-12,17647.8,17879.46,17609.43,17830.75,17509.72,17154.95,16296.49,16527.4,17256.37
10-Feb-12,17817.59,17890.11,17627.14,17748.69,17600.75,17246.9,16330.47,16536.94,17247.24
13-Feb-12,17761.7,17849.64,17665.89,17772.84,17664.76,17320.56,16364.62,16545.09,17238.42
14-Feb-12,17767.46,17890.33,17742.58,17848.57,17713.47,17389.48,16389.92,16555.37,17230.46
15-Feb-12,18000.3,18231.35,18000.3,18202.41,17748.28,17462.61,16408.44,16562.86,17225.04
16-Feb-12,18163.05,18182.78,18043.32,18153.99,17819,17543.05,16429.31,16574.23,17220.15
17-Feb-12,18331.2,18423.06,18234.56,18289.35,17894.94,17614.84,16455.82,16592.16,17216.63
21-Feb-12,18303.73,18470.86,18293.8,18428.61,17978.09,17685.19,16489.13,16613.43,17216.1
22-Feb-12,18490.87,18523.78,18095.81,18145.25,18063.49,17789.55,16530.65,16637.21,17214.48
23-Feb-12,18127.35,18249.53,18005.28,18078.5,18120.15,17853,16581.81,16653.42,17213.83
24-Feb-12,18079.01,18198.15,17848.93,17923.57,18163.81,17904.86,16624.67,16669.75,17210.87
27-Feb-12,17975.19,17975.19,17381.64,17445.75,18174.53,17937.64,16668.62,16682,17205.48
28-Feb-12,17545.11,17776.82,17530.44,17731.12,18066.43,17927.02,16710.36,16691.92,17201.59
29-Feb-12,17919.93,18001.35,17677.97,17752.68,18006.02,17928.61,16749.45,16707.72,17197.45
1-Mar-12,17714.62,17717.53,17463.27,17583.97,17929.35,17937.29,16796.48,16726.59,17193.71
2-Mar-12,17661.39,17731.88,17504.38,17636.8,17808.69,17929.07,16848.03,16744.51,17189.26
3-Mar-12,17648.47,17676.83,17617.88,17636.99,17736.06,17916.14,16886.01,16758.55,17185.73
5-Mar-12,17598.42,17598.42,17312.3,17362.87,17672.98,17908.69,16922.48,16769.35,17181.88
6-Mar-12,17336.64,17691.96,17128.28,17173.29,17592.88,17881.36,16960.44,16777.61,17177.34
7-Mar-12,17127.18,17239.35,17008.77,17145.52,17553.96,17836.34,16988.29,16779.76,17172.38
9-Mar-12,17325.82,17531.62,17325.82,17503.24,17470.3,17765.88,17014.27,16782.38,17168.29
12-Mar-12,17772.1,17772.1,17494.65,17587.67,17434.67,17722.5,17042.63,16786.59,17166.27
13-Mar-12,17680.23,17842.92,17680.23,17813.62,17435.2,17675.72,17081.81,16792.21,17165.29
14-Mar-12,18003.15,18040.69,17837.22,17919.3,17460.46,17634.72,17124.47,16802.86,17165.64
15-Mar-12,17916.85,17918.25,17622.13,17675.85,17500.79,17619.66,17170.38,16811.2,17163.81
16-Mar-12,17656.81,17871,17426.58,17466.2,17545.5,17592.82,17209.98,16818.59,17159.83
19-Mar-12,17531.47,17561.46,17226.43,17273.37,17587.34,17562.32,17245.84,16825.4,17155.06
20-Mar-12,17308.89,17410.13,17211.73,17316.18,17605.61,17550.83,17278.03,16828.74,17149.15
21-Mar-12,17301.16,17622.87,17275.88,17601.71,17578.88,17523.17,17306.14,16829.35,17144.14
22-Mar-12,17586.06,17687.01,17136.5,17196.47,17580.89,17513.11,17335.49,16832.48,17137.69
23-Mar-12,17257.72,17458.35,17179.33,17361.74,17492.73,17487.27,17371.23,16826.4,17132.64
26-Mar-12,17377.59,17377.59,17021.85,17052.78,17413.07,17468.93,17391.85,16822.97,17125.84
27-Mar-12,17209.13,17366.84,17061.16,17257.36,17324.06,17429.99,17415.57,16818.69,17119.68
28-Mar-12,17234.48,17245.82,17040.12,17121.62,17294.23,17422.95,17435.88,16816.61,17113.34
29-Mar-12,17039.85,17109.35,16920.61,17058.61,17272.55,17419.51,17457.93,16813.01,17106.75
30-Mar-12,17117.41,17439.51,17105.22,17404.2,17235.76,17413.71,17476.58,16807.97,17102.45
2-Apr-12,17429.96,17529.98,17382.38,17478.15,17207.54,17407.11,17488.43,16806.31,17098.53
3-Apr-12,17576.21,17664.1,17570.01,17597.42,17247.78,17399.81,17507.48,16807.47,17094.99
4-Apr-12,17553.26,17553.26,17436.6,17486.02,17281.45,17385.4,17524.17,16811.52,17091.77
9-Apr-12,17407.66,17407.66,17199.63,17222.14,17343.34,17356.51,17541.34,16815.19,17087.97
10-Apr-12,17259.26,17274.69,17135.76,17243.84,17338.31,17326.26,17556.03,16818.59,17084.86
11-Apr-12,17125.96,17319.15,17075.89,17199.4,17355.77,17311.44,17560.55,16823.27,17083.33
12-Apr-12,17276.87,17395.15,17276.87,17332.62,17375.88,17306.51,17563.89,16830.64,17082.19
13-Apr-12,17232.56,17398.22,17027.3,17094.51,17365.66,17307.61,17563.19,16840.26,17079.92
16-Apr-12,17047.87,17173.06,17010.16,17150.95,17310.85,17273.79,17572.58,16851.74,17077.06
17-Apr-12,17200.97,17381.92,17103.36,17357.94,17247.07,17270.76,17570.6,16862.6,17072.66
18-Apr-12,17447.26,17522.8,17371.93,17392.39,17228.77,17270.5,17567.61,16879.18,17067.59
19-Apr-12,17432.89,17530.3,17361.71,17503.71,17253.09,17293.14,17566.13,16894.51,17062.67
20-Apr-12,17459.72,17519.88,17231.34,17373.84,17290.22,17309.57,17561.88,16912.6,17056.1
23-Apr-12,17347.76,17444.18,17056.77,17096.68,17315.14,17326.38,17557.81,16924.66,17047.4
24-Apr-12,17154.75,17247.53,17046.72,17207.29,17281.43,17328.92,17552.83,16935.55,17039.66
25-Apr-12,17225.54,17249.61,17019.24,17151.29,17297.54,17315.79,17540.62,16946.39,17031.39
26-Apr-12,17191.02,17193.25,17084.05,17130.67,17297.59,17294,17528.15,16953.06,17023.36
27-Apr-12,17145.39,17242.15,17022.09,17134.25,17265.12,17262.89,17516.2,16955.9,17015.43
28-Apr-12,17134.19,17212.36,17125.88,17187.34,17228.25,17239.43,17503.36,16959.19,17006.03
30-Apr-12,17195.51,17359.18,17195.51,17318.81,17183.05,17237.11,17489.07,16962.29,16998.37
2-May-12,17370.93,17432.33,17265.48,17301.91,17175.19,17242.11,17468.77,16970.6,16991.31
3-May-12,17271.77,17271.77,17120.86,17151.19,17204.51,17248.95,17452.07,16981.48,16985.04
4-May-12,17066.84,17121.37,16776.72,16831.08,17196.49,17236.85,17432.32,16994.29,16976.25
7-May-12,16620.44,16944.13,16513.77,16912.71,17150.75,17219.29,17406.77,17002.58,16967.77
8-May-12,16915.71,16918.31,16502.91,16546.18,17119.61,17203.41,17380.49,17012.89,16957.74
9-May-12,16436.41,16615.74,16422.93,16479.58,17035.6,17149.29,17357.17,17019.99,16947.65
10-May-12,16515.62,16671.81,16377.02,16420.05,16934.49,17088.44,17329.62,17029.87,16936.54
11-May-12,16355.59,16447.24,16233.76,16292.98,16806.1,17016.19,17310.3,17040.28,16925.55
14-May-12,16318.36,16390.33,16124.82,16215.84,16661.97,16944.13,17284.08,17051.46,16914.5
15-May-12,16146.9,16370.12,16123.04,16328.25,16528.35,16885.41,17254.89,17056.77,16902.59
16-May-12,16132.68,16132.68,15974.6,16030.09,16456.51,16826.81,17227.52,17061.92,16888.46
17-May-12,16119.08,16240.18,16007.92,16070.48,16330.42,16752.06,17201.35,17064.83,16876.28
18-May-12,15868.07,16206.35,15809.71,16152.75,16262.47,16681.38,17169.21,17065.83,16864.94
21-May-12,16187.66,16298.39,16149.61,16183.26,16215.78,16615.95,17143.37,17068.61,16854.86
22-May-12,16344.34,16366.72,16000.84,16026.41,16181.95,16549.01,17122.96,17073.17,16844.06
23-May-12,15995.14,16002.03,15847.03,15948.1,16143.87,16462.85,17103.71,17077.99,16832.28
24-May-12,16033.9,16252.37,15934.77,16222.3,16105.62,16372.6,17074.17,17082.93,16822.89
25-May-12,16213.24,16273.48,16118.35,16217.82,16090.48,16310.67,17041.38,17089.97,16814.32
28-May-12,16289.82,16439.97,16273.49,16416.84,16117.3,16269.79,17009.56,17092.75,16807.97
29-May-12,16500.04,16544.38,16410.21,16438.58,16166.78,16236.73,16975.53,17098.1,16803.66
30-May-12,16391.9,16428.74,16295.31,16312.15,16207.62,16229.56,16950.35,17103.91,16800.28
31-May-12,16224.86,16277.48,16086.06,16218.53,16226.03,16218.39,16929.79,17108.35,16797.1
1-Jun-12,16217.48,16226.19,15933.48,15965.16,16253.47,16204.96,16910.57,17112.05,16791.31
4-Jun-12,15808.88,16012.84,15748.98,15988.4,16255.91,16183.1,16888.62,17113.56,16785.98
5-Jun-12,16065.37,16138.29,15979.77,16020.64,16222.5,16167.94,16855.89,17111.79,16781.9
6-Jun-12,16100.36,16494.5,16100.36,16454.3,16194.33,16147.43,16831.72,17110.24,16780.53
7-Jun-12,16578.01,16680.59,16519.89,16649.05,16199.68,16175.71,16804.9,17114.41,16779.57
8-Jun-12,16611.52,16767.77,16485.02,16718.87,16229.75,16214.29,16792.93,17119.35,16780.81
11-Jun-12,16804.89,16893.81,16627.48,16668.01,16287.85,16252.03,16780.77,17124.64,16783.43
12-Jun-12,16570.51,16897.42,16553.47,16862.8,16352.06,16284.34,16772.71,17126.66,16786.02
13-Jun-12,16865.72,16944.11,16792.87,16880.51,16480.3,16340.1,16764.9,17130.78,16787.92
14-Jun-12,16857.23,16921.49,16658.98,16677.88,16607.74,16402.26,16754.07,17133.15,16789.88
15-Jun-12,16701.28,16967.76,16701.28,16949.83,16701.63,16432.64,16742.12,17132.53,16793.88
18-Jun-12,17039.54,17109.95,16636.09,16705.83,16772.42,16481.44,16723.73,17134.51,16798.14
19-Jun-12,16681.89,16890,16681.89,16859.8,16780.53,16500.7,16713,17131.62,16800.35
20-Jun-12,16903.96,16962.49,16840.1,16896.63,16800.67,16528.78,16702.68,17129.44,16801.44
21-Jun-12,16855.6,17050.44,16799.63,17032.56,16833.33,16567.75,16695,17126.07,16802.49
22-Jun-12,16882.74,17016.06,16807.8,16972.51,16857.58,16622.02,16688.94,17127.76,16803.78
25-Jun-12,17038.77,17131.15,16853.05,16882.16,16870.72,16689.17,16682.94,17125.55,16803.88
26-Jun-12,16873.09,16946.66,16815.87,16906.58,16899.9,16748.76,16680.5,17121.37,16803.09
27-Jun-12,16975.76,17029.27,16930.8,16967.76,16893.72,16807.82,16675.12,17116.11,16802.1
28-Jun-12,16985.58,17033.85,16918.87,16990.76,16931.14,16842.05,16666.1,17109.74,16802.72
29-Jun-12,17134.61,17448.48,17134.61,17429.98,16949.85,16864.83,16657.6,17102.58,16807.34
2-Jul-12,17438.68,17486.57,17363.04,17398.98,17026.04,16912.24,16647.35,17100.65,16811.97
3-Jul-12,17457.95,17526.82,17351.5,17425.71,17078.39,16960.97,16648.47,17097.57,16815.54
4-Jul-12,17473.26,17523.77,17372.45,17462.81,17143.13,16998.5,16654.51,17093.52,16818.45
5-Jul-12,17478.16,17562.89,17423.45,17538.67,17226.08,17037.32,16658.88,17090.66,16821.46
6-Jul-12,17546.04,17554.55,17425.47,17521.12,17316.38,17094.7,16665.11,17088.32,16825.32
9-Jul-12,17449.93,17485.79,17343.55,17391.98,17395.43,17132.79,16673.27,17085.04,16826.78
10-Jul-12,17431.68,17631.19,17424.29,17618.35,17452.75,17178.53,16681.01,17076.94,16829.53
11-Jul-12,17553.97,17582.99,17466.99,17489.14,17479.66,17229.1,16685.1,17071.58,16835.14
12-Jul-12,17297.06,17329.46,17181.17,17232.55,17492.54,17268.6,16691.09,17063.58,16840.47
13-Jul-12,17269.2,17342.88,17182.29,17213.7,17464.95,17281.94,16694.84,17051.62,16846.25
16-Jul-12,17241.98,17282.3,17079.63,17103.31,17429.36,17298.02,16696.47,17042.3,16849.13
17-Jul-12,17176.93,17236.08,17074.63,17105.3,17367.16,17312.76,16704.12,17032.55,16852.41
18-Jul-12,17113.37,17205.26,17038.59,17185.01,17307.76,17326.01,16707.93,17024.37,16854.84
19-Jul-12,17288.34,17318.93,17244.76,17278.85,17278.19,17340.49,16719.11,17021.76,16858.94
20-Jul-12,17275.2,17275.2,17129.69,17158.44,17229.69,17359.7,16733.22,17017.24,16863.95
23-Jul-12,17047.73,17047.73,16849.28,16877.35,17182.45,17341.59,16750.4,17011.3,16868.99
24-Jul-12,16907.74,16962.74,16839.7,16918.08,17131.71,17306.82,16767.71,17004.23,16874.59
25-Jul-12,16899.01,16899.01,16736.6,16846.05,17089.48,17272.98,16780.94,16997.04,16877.64
26-Jul-12,16887.84,16899.77,16598.48,16639.82,17052.73,17231.86,16792.73,16989.13,16878.05
27-Jul-12,16860.16,16975.03,16760.72,16839.19,16986.23,17171.94,16809.05,16981.9,16879.56
30-Jul-12,16919.14,17163.95,16919.14,17143.68,16936.83,17126.47,16820.44,16978.56,16880.48
31-Jul-12,17186.61,17253.67,17004.09,17236.18,16917.52,17109.92,16834.17,16978.54,16882.23
1-Aug-12,17244.44,17291.99,17189.16,17257.38,16928.62,17084.44,16853.38,16975.87,16883.1
2-Aug-12,17245.68,17246.01,17157.28,17224.36,16982.91,17068.99,16877.57,16972.57,16884.09
3-Aug-12,17164.48,17208.36,17026.97,17197.93,17026.67,17068.45,16903.76,16966.68,16886.33
6-Aug-12,17313.05,17451.53,17313.05,17412.96,17076.93,17067.4,16923.8,16959.46,16887.96
7-Aug-12,17456.37,17641.55,17417.92,17601.78,17187.38,17088.04,16943.4,16956.84,16891.27
8-Aug-12,17638.53,17726.64,17582.66,17600.56,17296.32,17121.14,16963.32,16958.19,16895.32
9-Aug-12,17612.08,17702.98,17516.99,17560.87,17361.59,17148.84,16986.59,16961.46,16898.41
10-Aug-12,17515.42,17590.61,17471.37,17557.74,17407.98,17167.64,17012.36,16963.91,16899.92
13-Aug-12,17551.69,17642.38,17522.1,17633.45,17450.89,17194.26,17039.2,16963.47,16901.64
14-Aug-12,17631.64,17753.43,17572.34,17728.2,17509.33,17244.67,17071.05,16967.84,16901.25
16-Aug-12,17752.22,17763.59,17640.62,17657.21,17585.08,17298.68,17103.96,16971.5,16901.02
17-Aug-12,17701.2,17801.39,17622.62,17691.08,17619.97,17352.75,17138.11,16977.55,16902.06
21-Aug-12,17705.14,17898.35,17705.14,17885.26,17632.73,17422.84,17162.16,16981.89,16904.15
22-Aug-12,17827.25,17912.08,17800.29,17846.86,17673.4,17492.58,17183.01,16989.52,16905.97
23-Aug-12,17856.29,17972.54,17792.87,17850.22,17714.26,17539.45,17206.33,16997.4,16907.4
24-Aug-12,17790.25,17822.5,17725.42,17783.21,17756.04,17580.39,17229.91,17001.86,16908.46
27-Aug-12,17769.44,17820.07,17662.21,17678.81,17777.43,17615.45,17249.66,17004.92,16910.04
28-Aug-12,17676.13,17712.35,17570.71,17631.71,17770.38,17645.74,17267.71,17005.73,16912.22
29-Aug-12,17651.14,17653.9,17471.13,17490.81,17766.74,17674.66,17287.73,17007.19,16914.07
30-Aug-12,17433.5,17605.51,17367.55,17541.64,17738.13,17679.85,17301.37,17009.87,16917.35
31-Aug-12,17557.62,17557.62,17337.61,17429.56,17689.04,17675.84,17317.07,17012.85,16920.6
3-Sep-12,17465.6,17509.99,17349.57,17384.4,17629.42,17664.44,17330.71,17015.15,16925.19
4-Sep-12,17378.68,17452.7,17308.27,17440.87,17562.88,17652.68,17341.36,17015.67,16930.51
5-Sep-12,17359.96,17411.67,17250.8,17313.34,17513.97,17644.89,17348.4,17019.13,16937.32
6-Sep-12,17320.73,17418.4,17294.74,17346.27,17461.76,17623.55,17357.77,17020.76,16943.69
7-Sep-12,17575.79,17701.2,17575.79,17683.73,17420.98,17598.08,17366.39,17020.64,16953.56
8-Sep-12,17701.07,17773.15,17694.83,17749.65,17448.54,17599.85,17375.19,17023.55,16962.97
10-Sep-12,17780.93,17810.9,17728.12,17766.78,17478.26,17603.76,17389.5,17026.01,16973.27
11-Sep-12,17711.8,17867.85,17677.38,17852.95,17526.43,17595.86,17404.68,17029.94,16981.66
12-Sep-12,17916.13,18012.89,17884.96,18000.03,17593.37,17596.26,17411.42,17037.51,16991.57
13-Sep-12,18023.95,18062.68,17976.28,18021.16,17673.25,17606.25,17420.5,17045.43,17001.01
14-Sep-12,18284.75,18498.54,18284.75,18464.27,17774.37,17622.11,17431.98,17054.13,17010.87
17-Sep-12,18619.9,18715.03,18480.54,18542.31,17934.08,17674.48,17443.15,17067.47,17019.3
18-Sep-12,18514.72,18580.48,18469.51,18496.01,18056.74,17735.18,17461.66,17081.55,17027.71
20-Sep-12,18292.22,18443.92,18291.93,18349.25,18163.36,17802.2,17482.09,17094.64,17035.04
21-Sep-12,18411.2,18866.87,18411.2,18752.83,18246.57,17856.04,17504.17,17104.94,17046.3
24-Sep-12,18756.31,18811.13,18650.43,18673.34,18375.12,17944.26,17518.79,17119.45,17058.54
25-Sep-12,18708.01,18790.01,18636.16,18694.41,18471.31,18030.19,17544.06,17134.67,17072.59
26-Sep-12,18644.54,18670.48,18573.18,18632.17,18567.49,18113.76,17572.88,17153.3,17085.67
27-Sep-12,18659.75,18735.95,18552.68,18579.5,18591.47,18201.68,17602.49,17170.5,17099.1
28-Sep-12,18704.98,18869.94,18698.51,18762.74,18596.79,18283.89,17633.07,17190.83,17113.66
1-Oct-12,18784.64,18838.54,18745.28,18823.91,18634.89,18355.83,17662.55,17213.66,17130.24
3-Oct-12,18841.49,18905.62,18816.57,18869.69,18702.7,18427.44,17694.11,17237.7,17147.6
4-Oct-12,18939.75,19107.04,18939.75,19058.15,18719.39,18500.97,17725.01,17263.47,17166.92
5-Oct-12,19115.89,19137.29,18757.34,18938.46,18774.37,18581.32,17759.23,17291.89,17183.11
8-Oct-12,18969.19,18969.19,18684.4,18708.98,18809.23,18643.88,17802.85,17317.99,17197.51
9-Oct-12,18796.25,18885.84,18722.05,18793.36,18820.2,18689.73,17843.25,17344.78,17212.71
10-Oct-12,18699.19,18740.63,18614.37,18631.1,18850.76,18711.67,17880.51,17372.01,17225.94
11-Oct-12,18627.37,18847.81,18581.49,18804.75,18831.95,18717.59,17923.58,17396.8,17240.53
12-Oct-12,18727.1,18844.35,18638.34,18675.18,18829.21,18738.18,17959.42,17423.01,17255.19
15-Oct-12,18690.99,18726.38,18596.65,18713.55,18801.43,18759.9,17992.64,17449.5,17270.96
16-Oct-12,18784.75,18801.1,18549.28,18577.7,18752.2,18757.29,18021.42,17477.15,17286.49
17-Oct-12,18667.72,18705.19,18535.37,18610.77,18700.66,18750.91,18050.55,17500.71,17301.88
18-Oct-12,18653.6,18806.56,18576.41,18791.93,18686.63,18745.33,18077.61,17524.64,17316.07
19-Oct-12,18768,18769.59,18611.76,18682.31,18686.43,18755.98,18105.87,17548.39,17330
